CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.69,0.00,25.64,0.02,0.00,13.77,0.00,47.31,0.00,87.43,87.44
0,1.00,0.00,24.85,0.04,0.00,0.01,0.00,58.45,0.00,84.35,84.35
1,0.89,0.00,25.36,0.02,0.00,14.23,0.00,50.42,0.00,90.92,90.91
2,0.39,0.00,22.66,0.00,0.00,28.22,0.00,42.55,0.00,93.82,93.82
3,0.46,0.00,24.80,0.01,0.00,27.56,0.00,38.60,0.00,91.43,91.43
4,0.57,0.00,29.43,0.01,0.00,13.44,0.00,41.78,0.00,85.23,85.22
5,0.77,0.00,27.51,0.09,0.00,0.01,0.00,52.43,0.00,80.81,80.81
6,0.42,0.00,25.28,0.01,0.00,27.23,0.00,38.25,0.00,91.19,91.19
7,1.01,0.00,25.29,0.02,0.00,0.07,0.00,55.54,0.00,81.93,81.94
